Upper Lat,Upper Lon,Lower Lat,Lower Lon,Energy stoage MWh per ha,GWh,h
-24.9056,148.0606,-24.8164,148.0453,92,15,18
-24.9039,148.0914,-24.795,148.1353,82,15,18
-24.9233,148.1289,-24.8211,148.2272,95,15,18
-24.9106,148.2281,-24.9122,148.3033,106,15,18
-24.6564,148.0917,-24.71,148.1217,55,15,18
-24.6722,151.2811,-24.6236,151.2925,24,15,18
-24.4172,151.4169,-24.4206,151.3464,24,15,18
-24.4978,151.4758,-24.5347,151.4086,36,15,18
-24.2742,151.4272,-24.2561,151.4867,23,15,18
-24.4767,151.1567,-24.3975,151.2322,75,15,18
-35.1208,150.25,-35.1286,150.4008,138,15,18
-35.1231,150.0383,-35.1019,149.9983,31,15,18
-32.8444,149.7153,-32.8197,149.7975,39,15,18
-32.6039,149.9642,-32.5861,150.0564,61,15,18
-32.9542,149.1817,-32.9306,149.2147,55,15,18
-32.9736,149.9814,-32.9931,150.0467,34,15,18
-32.9969,149.3811,-32.9283,149.3172,57,15,18
-32.5514,149.8964,-32.4828,149.9253,55,15,18
-32.9903,149.9178,-33.0047,149.9717,78,15,18
-32.7506,149.6542,-32.6939,149.6519,32,15,18
-32.8211,149.1711,-32.7786,149.1383,50,15,18
-32.7919,149.3561,-32.7861,149.2594,66,15,18
-32.8778,149.1672,-32.8342,149.2131,104,15,18
-32.6203,149.9808,-32.6267,150.0742,75,15,18
-32.9242,149.9506,-32.965,150.0303,24,15,18
-32.725,149.6128,-32.6733,149.6636,48,15,18
-32.8575,149.5317,-32.7764,149.55,38,15,18
-32.9536,149.6431,-33.0361,149.6422,39,15,18
-32.7792,149.04,-32.7458,148.9808,15,15,18
-33.0,149.3464,-33.0258,149.2806,68,15,18
-32.6703,149.315,-32.5942,149.2889,37,15,18
-32.9011,149.6769,-32.9536,149.6939,30,15,18
-32.7714,149.4047,-32.7531,149.4086,55,15,18
-32.8511,149.375,-32.9208,149.4164,62,15,18
-31.5889,152.4617,-31.5206,152.5519,53,15,18
-31.2503,152.3644,-31.3289,152.3336,53,15,18
-31.625,152.4092,-31.7311,152.3322,76,15,18
-31.6417,152.4364,-31.7733,152.4061,58,15,18
-31.2847,152.3756,-31.3536,152.3331,56,15,18
-31.6189,152.4836,-31.69,152.4781,98,15,18
-31.6189,152.4181,-31.7022,152.3519,73,15,18
-31.8578,152.0006,-31.8347,152.0664,46,15,18
-31.3433,152.3964,-31.395,152.4531,66,15,18
-31.5481,152.1283,-31.6275,152.0647,73,15,18
-31.305,152.5058,-31.3461,152.5194,44,15,18
-31.6125,152.2469,-31.5961,152.3267,75,15,18
-31.2258,152.3219,-31.2844,152.3081,88,15,18
-31.6314,152.4869,-31.7011,152.5594,98,15,18
-31.2761,152.3903,-31.3467,152.4708,80,15,18
-31.5611,152.1953,-31.5683,152.0911,78,15,18
-31.4783,152.3319,-31.4533,152.3908,59,15,18
-31.5969,152.3081,-31.5947,152.34,81,15,18
-31.6397,152.4011,-31.7108,152.3947,87,15,18
-31.6258,152.2444,-31.7369,152.2492,83,15,18
-31.3,152.0,-31.4186,151.9997,100,15,18
-31.2506,152.0964,-31.3722,152.2467,153,15,18
-31.5792,152.4839,-31.5528,152.4939,98,15,18
-31.4739,152.0592,-31.5389,152.0597,89,15,18
-31.4303,152.0375,-31.5408,152.0564,101,15,18
-17.1003,128.6111,-17.0208,128.6544,18,15,18
-17.1214,128.7439,-17.0369,128.76,29,15,18
-17.1333,128.4442,-17.0936,128.4861,35,15,18
-17.1467,128.4919,-17.1067,128.45,20,15,18
-17.1142,128.7864,-17.0456,128.7989,57,15,18
-17.1286,128.6553,-17.0886,128.6619,22,15,18
-17.1317,128.7906,-17.1242,128.8619,30,15,18
-17.1619,128.3072,-17.1011,128.2925,32,15,18
-32.1661,150.7467,-32.2333,150.7758,40,15,18
-32.1119,150.7481,-32.1364,150.8644,23,15,18
-32.4061,150.0461,-32.3981,150.1244,27,15,18
-32.1158,150.7389,-32.1761,150.7953,35,15,18
-32.4783,150.0175,-32.4269,150.0931,38,15,18
-32.6781,150.2322,-32.5481,150.3392,104,15,18
-32.0636,150.7522,-32.0556,150.8244,26,15,18
-23.3906,131.3356,-23.3503,131.3931,38,15,18
-30.3658,152.635,-30.4425,152.7078,192,15,18
-30.1231,152.0453,-30.0814,152.0972,64,15,18
-30.7014,152.0119,-30.745,151.9306,109,15,18
-30.1894,152.9208,-30.1175,152.9972,56,15,18
-30.2672,152.4978,-30.2442,152.5739,50,15,18
-30.3408,152.7519,-30.4356,152.8533,161,15,18
-30.5842,152.2369,-30.705,152.3547,180,15,18
-30.5939,152.2239,-30.7372,152.2836,176,15,18
-30.3592,152.6553,-30.4125,152.7975,168,15,18
-30.2864,152.8114,-30.3536,152.9003,119,15,18
-30.4211,152.3236,-30.3292,152.3117,62,15,18
-30.1367,152.5133,-30.2139,152.5844,104,15,18
-30.3436,152.7256,-30.4308,152.8247,121,15,18
-30.2564,152.4842,-30.2014,152.5339,48,15,18
-30.5997,152.1756,-30.7208,152.2428,172,15,18
-30.6731,152.1194,-30.7456,152.2439,163,15,18
-30.6111,152.1706,-30.7022,152.2761,150,15,18
-30.3456,152.6431,-30.4503,152.7325,220,15,18
-30.6208,152.1172,-30.7181,152.2011,194,15,18
-30.3567,152.5797,-30.4514,152.6919,263,15,18
-30.2878,152.7847,-30.3619,152.8944,136,15,18
-30.3025,152.5839,-30.2572,152.6475,65,15,18
-30.0692,152.0344,-30.0139,152.0622,42,15,18
-30.9389,151.1817,-31.0239,151.1642,91,15,18
-30.9719,151.1406,-31.0472,151.0803,81,15,18
-30.2364,151.5389,-30.2381,151.4764,25,15,18
-30.7183,151.7919,-30.7339,151.9158,100,15,18
-30.7847,151.0542,-30.77,150.9092,82,15,18
-30.4608,151.5358,-30.4939,151.4831,20,15,18
-30.1825,151.3,-30.1858,151.2378,37,15,18
-30.9997,151.8822,-30.8881,151.9947,120,15,18
-30.9808,151.8144,-30.9464,151.9486,119,15,18
-30.7181,151.8153,-30.7369,151.9014,93,15,18
-30.8908,151.0389,-30.8228,151.0036,70,15,18
-30.7522,151.7839,-30.7008,151.8956,156,15,18
-30.3478,151.5978,-30.3753,151.5522,20,15,18
-30.7558,151.7728,-30.7825,151.7742,85,15,18
-30.9408,151.7858,-30.9358,151.9558,125,15,18
-30.1942,151.3192,-30.2356,151.255,33,15,18
-30.7392,151.0019,-30.7303,150.8853,54,15,18
-30.4036,151.3931,-30.4719,151.3319,32,15,18
-30.5978,151.9722,-30.6717,152.0019,136,15,18
-30.1394,151.3564,-30.1672,151.3094,16,15,18
-30.3492,151.3736,-30.385,151.3197,44,15,18
-30.9003,151.05,-30.8861,150.9197,125,15,18
-30.2761,151.3875,-30.2647,151.3117,28,15,18
-30.6447,151.035,-30.6103,150.9683,45,15,18
-30.4019,151.4292,-30.4794,151.4356,52,15,18
-30.8331,151.0475,-30.8086,150.9814,99,15,18
-30.3997,151.3989,-30.4083,151.3289,38,15,18
-30.1711,151.9875,-30.1464,152.0644,16,15,18
-16.4689,124.1356,-16.4317,124.1069,23,15,18
-29.1253,151.9617,-29.1475,151.8456,109,15,18
-29.2536,151.3156,-29.2158,151.3158,29,15,18
-29.0656,151.8897,-29.0964,151.7753,101,15,18
-29.9383,151.5911,-29.9339,151.5003,75,15,18
-29.9436,151.9281,-29.9106,152.0214,23,15,18
-29.9986,151.0372,-29.9764,150.9875,28,15,18
-29.2222,151.4269,-29.1858,151.3656,38,15,18
-29.1125,151.7025,-29.1014,151.7389,36,15,18
-29.2908,151.6606,-29.3522,151.5853,50,15,18
-29.1253,151.6369,-29.0703,151.5508,34,15,18
-29.2544,151.7661,-29.1972,151.7928,94,15,18
-29.8761,151.5553,-29.8225,151.4569,71,15,18
-29.9378,151.8392,-29.9094,151.8022,17,15,18
-32.8989,138.1242,-32.9186,138.0844,49,15,18
-32.6775,138.0525,-32.7247,137.9458,57,15,18
-32.5214,138.0256,-32.4708,137.9344,64,15,18
-32.0864,138.0,-32.0425,137.8986,39,15,18
-32.9942,138.1767,-33.0517,138.0744,42,15,18
-32.69,138.0625,-32.7297,137.9628,98,15,18
-32.8719,138.1675,-32.9031,138.0672,86,15,18
-32.5275,138.0192,-32.5675,137.8881,67,15,18
-32.5361,138.0339,-32.5383,137.8894,61,15,18
-24.555,150.9619,-24.5992,150.9967,20,15,18
-24.2844,150.8133,-24.3194,150.7744,32,15,18
-24.2292,150.8589,-24.1581,150.8836,61,15,18
-24.2714,150.8481,-24.1733,150.8753,48,15,18
-24.2728,150.8558,-24.1819,150.9089,49,15,18
-24.4175,150.8592,-24.415,150.8067,45,15,18
-24.1053,150.5928,-24.1478,150.6014,27,15,18
-24.1528,150.7475,-24.0861,150.805,34,15,18
-24.2019,150.7969,-24.1386,150.8328,75,15,18
-24.8028,150.9808,-24.8058,151.045,18,15,18
-24.1806,150.7981,-24.0875,150.8339,37,15,18
-23.8186,150.5072,-23.79,150.4353,39,15,18
-23.9428,150.6664,-23.8803,150.7317,50,15,18
-23.8172,150.5772,-23.7731,150.6481,49,15,18
-23.9392,150.6572,-23.8442,150.6733,36,15,18
-23.7142,150.4817,-23.6764,150.5506,37,15,18
-23.7475,150.5094,-23.6761,150.6003,43,15,18
-23.7281,150.4542,-23.7528,150.3819,32,15,18
-23.7489,150.4286,-23.7692,150.3786,19,15,18
-23.7419,150.5322,-23.6822,150.6086,33,15,18
-23.9819,150.6464,-24.0036,150.7214,60,15,18
-43.2267,146.85,-43.1772,146.9094,89,15,18
-43.2467,146.8278,-43.2822,146.8842,67,15,18
-36.9828,147.9272,-37.0567,147.8775,135,15,18
-36.2431,147.4864,-36.2683,147.3708,102,15,18
-36.7014,147.3747,-36.6111,147.4328,121,15,18
-36.4167,147.6539,-36.4078,147.5378,112,15,18
-36.54,147.9656,-36.4442,148.0489,192,15,18
-36.7864,147.7839,-36.8006,147.6931,78,15,18
-36.9586,147.9461,-37.0072,147.8786,109,15,18
-36.9475,147.8664,-37.0611,147.7897,144,15,18
-36.0786,147.4711,-36.0478,147.3661,70,15,18
-36.47,147.7064,-36.3756,147.8258,82,15,18
-36.6544,147.3378,-36.5964,147.3853,59,15,18
-36.4981,147.9428,-36.4331,147.8458,141,15,18
-36.7992,147.9764,-36.8742,147.8533,97,15,18
-36.4664,147.8969,-36.3561,147.9219,135,15,18
-36.6461,147.2153,-36.5869,147.0936,68,15,18
-36.9792,147.15,-36.9389,147.0144,234,15,18
-36.6722,147.5283,-36.5558,147.4108,90,15,18
-36.4406,147.6819,-36.4275,147.5378,128,15,18
-36.2639,147.4933,-36.3139,147.3961,101,15,18
-36.7447,147.4614,-36.6461,147.4258,118,15,18
-36.4808,147.6622,-36.4108,147.515,127,15,18
-36.2286,147.4786,-36.2256,147.3628,83,15,18
-36.3011,147.9433,-36.2456,147.9397,57,15,18
-36.9786,147.0433,-36.9219,146.9003,141,15,18
-36.8042,147.9733,-36.8875,147.8639,96,15,18
-36.1769,147.4544,-36.1658,147.3447,75,15,18
-36.4839,147.7786,-36.3903,147.7958,76,15,18
-36.6483,147.8958,-36.6589,147.8128,150,15,18
-36.6639,147.3867,-36.5442,147.3883,145,15,18
-36.4156,147.6419,-36.3872,147.5678,115,15,18
-36.8019,147.7878,-36.8333,147.7036,66,15,18
-36.7717,147.0939,-36.6625,147.1344,64,15,18
-36.4811,147.9467,-36.3914,147.905,120,15,18
-36.8778,147.1611,-36.8447,147.0808,85,15,18
-36.1328,147.5286,-36.0767,147.5514,92,15,18
-36.5764,147.2647,-36.5139,147.2194,78,15,18
-16.1453,145.0044,-16.0658,145.0289,125,15,18
-16.9186,145.2092,-16.8306,145.2572,40,15,18
-16.6717,145.1156,-16.6975,145.05,33,15,18
-16.7636,145.0736,-16.7297,145.0294,30,15,18
-16.9294,145.2469,-16.8511,145.3064,55,15,18
-26.9808,151.9989,-27.0386,152.0408,25,15,18
-27.6986,151.9836,-27.6303,152.0747,59,15,18
-27.4533,151.9836,-27.5247,152.0383,61,15,18
-17.085,144.7956,-17.1133,144.7742,67,15,18
-17.0331,144.7678,-17.0553,144.7225,55,15,18
-17.2961,144.8642,-17.2728,144.9075,33,15,18
-17.1933,144.7019,-17.1842,144.6531,42,15,18
-17.0206,144.6031,-17.0447,144.5547,27,15,18
-24.1525,132.3858,-24.1911,132.3969,29,15,18
-24.05,132.1281,-24.0883,132.1356,17,15,18
-17.3978,125.3975,-17.4539,125.3669,25,15,18
-17.5142,125.9344,-17.5417,125.9558,24,15,18
-17.4994,125.8661,-17.5189,125.8186,35,15,18
-24.0303,149.1225,-23.9839,149.2011,18,15,18
-37.3956,149.5603,-37.4528,149.5589,43,15,18
-37.2325,149.0447,-37.3367,149.0439,140,15,18
-37.1289,149.1469,-37.2375,149.1472,59,15,18
-37.1872,149.0778,-37.2547,149.1506,102,15,18
-37.2592,149.185,-37.3331,149.1858,61,15,18
-37.3356,149.1153,-37.3756,149.1892,78,15,18
-37.3264,149.12,-37.3758,149.145,52,15,18
-37.1922,149.2078,-37.2733,149.2117,118,15,18
-37.0658,149.2858,-37.1192,149.3142,39,15,18
-37.4417,149.1156,-37.4778,149.17,55,15,18
-37.1464,149.2253,-37.2483,149.2361,81,15,18
-37.3075,149.0161,-37.4075,149.0158,117,15,18
-37.3592,149.5972,-37.4025,149.6442,51,15,18
-23.4392,132.4644,-23.4217,132.5544,30,15,18
-15.7525,127.9553,-15.7569,127.8697,59,15,18
-15.8444,127.8025,-15.8783,127.8361,23,15,18
-15.7453,127.9508,-15.7464,127.8786,68,15,18
-18.8886,146.0047,-18.7464,145.945,67,15,18
-18.9322,146.0217,-18.8425,146.0294,119,15,18
-18.9078,146.0539,-18.8231,146.155,74,15,18
-18.9183,146.0353,-18.8136,146.1331,72,15,18
-18.9836,146.1006,-18.8536,146.1722,129,15,18
-18.9208,146.0194,-18.8006,146.06,94,15,18
-18.9403,146.0547,-18.8278,146.1108,105,15,18
-18.8903,146.0014,-18.7956,145.9603,115,15,18
-18.8961,145.9703,-18.8006,146.06,88,15,18
-18.9317,145.9742,-18.8333,146.0514,80,15,18
-18.8858,145.9683,-18.7936,146.0772,76,15,18
-18.8725,145.8675,-18.8117,145.9725,104,15,18
-18.8406,145.9581,-18.7683,146.0503,90,15,18
-18.8281,145.8875,-18.7936,145.9964,89,15,18
-18.9261,145.9975,-18.815,146.0008,80,15,18
-18.8603,145.9933,-18.7797,146.0961,82,15,18
-18.9031,145.9953,-18.8114,146.0989,63,15,18
-18.135,145.5203,-18.1881,145.4975,32,15,18
-37.1267,148.07,-37.1572,148.1272,189,15,18
-37.4494,148.2358,-37.4964,148.2389,57,15,18
-37.1367,148.0042,-37.12,147.8339,153,15,18
-37.0869,148.5681,-37.0786,148.4886,69,15,18
-37.1397,148.0517,-37.2347,148.1786,136,15,18
-37.0303,148.2478,-36.9786,148.3333,126,15,18
-37.2939,148.82,-37.3964,148.6844,157,15,18
-37.3867,148.07,-37.4625,148.0553,49,15,18
-37.3208,148.1097,-37.3919,148.145,84,15,18
-37.2567,148.9194,-37.3964,149.0,166,15,18
-37.2472,148.9328,-37.3256,149.0531,164,15,18
-37.3136,148.8839,-37.4075,149.0158,141,15,18
-37.1147,148.0075,-37.0894,147.8306,166,15,18
-37.1686,148.075,-37.305,148.1397,170,15,18
-37.4611,148.1128,-37.4978,148.0261,60,15,18
-37.2853,148.2436,-37.3294,148.2275,73,15,18
-36.8439,145.9136,-36.775,145.9608,32,15,18
-36.9025,145.9547,-36.9239,146.0075,34,15,18
-36.7819,145.8272,-36.7231,145.8483,43,15,18
-36.7431,145.8933,-36.6581,145.885,34,15,18
-36.8231,145.6647,-36.785,145.6317,36,15,18
-36.92,145.8467,-36.9658,145.7872,32,15,18
-36.8358,145.87,-36.7517,145.9389,67,15,18
-36.9747,145.3244,-36.9514,145.2914,21,15,18
-36.8992,145.8858,-37.0008,145.9089,73,15,18
-36.9914,145.5256,-37.0111,145.6031,23,15,18
-36.7625,145.7894,-36.7106,145.7583,33,15,18
-33.1353,138.1928,-33.1825,138.0878,52,15,18
-33.1317,138.1789,-33.1617,138.0831,70,15,18
-33.0481,138.1908,-33.0517,138.0744,51,15,18
-33.0322,138.15,-33.0322,138.0456,52,15,18
-33.09,138.1806,-33.0819,138.0775,76,15,18
-33.1472,138.1956,-33.175,138.0742,59,15,18
-33.2142,138.1914,-33.2347,138.0797,30,15,18
-33.1139,138.1803,-33.0925,138.0578,86,15,18
-33.1253,138.1964,-33.1389,138.0789,49,15,18
-27.0033,152.4856,-27.0311,152.4553,46,15,18
-27.3333,152.1694,-27.3336,152.2697,79,15,18
-27.9622,152.2286,-27.8781,152.2008,79,15,18
-27.3586,152.1586,-27.3969,152.2347,60,15,18
-27.4222,152.0022,-27.4642,152.0817,47,15,18
-27.0186,152.1903,-26.995,152.2739,26,15,18
-27.8933,152.1517,-27.8175,152.2,64,15,18
-27.2339,152.2283,-27.1839,152.3128,39,15,18
-27.0408,152.1947,-27.0261,152.2619,29,15,18
-27.6603,152.0869,-27.6292,152.0808,41,15,18
-27.0531,152.7478,-27.0539,152.8364,74,15,18
-27.1092,152.6792,-27.1456,152.5872,41,15,18
-27.7914,152.3969,-27.7586,152.4519,34,15,18
-27.7292,152.1589,-27.7525,152.2169,37,15,18
-27.3925,152.0222,-27.4592,152.0772,50,15,18
-27.0508,152.7681,-27.0622,152.8675,49,15,18
-27.3231,152.2078,-27.3503,152.2983,65,15,18
-22.3253,116.8992,-22.3811,116.8575,35,15,18
-22.3669,116.5817,-22.4197,116.5894,29,15,18
-35.3153,148.6036,-35.2578,148.7108,123,15,18
-35.0122,148.5103,-34.9011,148.5208,46,15,18
-35.1464,148.5956,-35.1336,148.6989,128,15,18
-35.2347,148.395,-35.2689,148.2669,61,15,18
-35.8939,148.0103,-35.9539,148.0353,58,15,18
-35.6867,148.1886,-35.5836,148.2486,128,15,18
-35.3022,148.635,-35.1914,148.6808,166,15,18
-35.4297,148.0381,-35.3722,148.0106,53,15,18
-35.1186,148.9864,-35.1158,148.9544,19,15,18
-35.7658,148.1717,-35.8617,148.0794,129,15,18
-35.7056,148.1422,-35.7656,148.0222,92,15,18
-35.1311,148.5769,-35.0894,148.6761,87,15,18
-35.7208,148.1972,-35.7853,148.0942,98,15,18
-35.5858,148.16,-35.4914,148.235,103,15,18
-35.9003,148.9103,-36.0092,148.9308,69,15,18
-35.5644,148.0997,-35.57,147.9831,56,15,18
-35.8667,148.2994,-35.9133,148.2222,52,15,18
-35.3644,148.5142,-35.32,148.4353,63,15,18
-35.3369,148.4886,-35.3192,148.3319,118,15,18
-35.3233,148.6092,-35.295,148.7258,144,15,18
-35.8081,148.1497,-35.8567,148.0425,104,15,18
-35.3864,148.6019,-35.4286,148.7192,114,15,18
-35.6775,148.1183,-35.6844,148.0306,49,15,18
-35.9647,148.1933,-36.025,148.1042,73,15,18
-35.6047,148.1933,-35.4969,148.2353,137,15,18
-35.4267,148.0531,-35.3731,148.0925,66,15,18
-35.7908,148.2972,-35.8364,148.2222,76,15,18
-35.4253,148.1456,-35.3519,148.1611,37,15,18
-35.6544,148.1444,-35.6228,147.96,161,15,18
-35.97,148.1903,-36.0256,148.0717,31,15,18
-35.1156,148.7733,-35.0556,148.8275,48,15,18
-35.8183,148.1992,-35.855,148.1239,53,15,18
-35.7006,148.0953,-35.6994,147.9714,93,15,18
-35.6769,148.1786,-35.6989,148.0581,81,15,18
-35.2531,148.4444,-35.2633,148.3453,73,15,18
-35.7056,148.0861,-35.6303,147.9508,130,15,18
-35.4847,148.0217,-35.4531,147.93,59,15,18
-28.9175,151.7292,-28.9531,151.6569,85,15,18
-28.9192,151.8161,-28.8767,151.7853,44,15,18
-28.8125,151.6031,-28.8333,151.5083,53,15,18
-34.34,149.9519,-34.2978,150.0375,106,15,18
-34.3178,149.8944,-34.3436,149.9869,98,15,18
-34.1667,149.9406,-34.2006,150.0442,107,15,18
-34.1453,149.0822,-34.1592,149.0381,29,15,18
-34.3842,149.8875,-34.3614,149.9475,62,15,18
-34.1622,149.1683,-34.1914,149.0825,53,15,18
-28.0928,153.1919,-27.9928,153.2236,73,15,18
-28.1031,153.2075,-28.0283,153.2994,61,15,18
-28.1714,153.1072,-28.0894,153.0781,72,15,18
-28.5922,153.0461,-28.5853,153.0136,13,15,18
-28.0617,153.1364,-27.9731,153.1547,47,15,18
-28.0925,153.1872,-28.0447,153.1878,62,15,18
-28.5542,153.0875,-28.5339,153.0353,57,15,18
-22.5189,118.8756,-22.4742,118.8939,33,15,18
-22.3319,118.36,-22.3006,118.3244,41,15,18
-20.1414,144.1817,-20.1697,144.1325,25,15,18
-20.1278,144.2233,-20.1978,144.1667,28,15,18
-25.8578,151.8797,-25.8289,151.8261,12,15,18
-25.7269,151.995,-25.7286,152.0461,27,15,18
-25.095,151.5703,-25.0911,151.6119,31,15,18
-25.5067,151.4781,-25.5058,151.5394,16,15,18
-25.4933,151.4167,-25.5308,151.3867,23,15,18
-33.695,150.0683,-33.7742,150.1983,157,15,18
-33.3311,150.1742,-33.2531,150.1828,79,15,18
-33.2625,150.0894,-33.2364,150.1706,63,15,18
-33.5747,150.0542,-33.5456,150.1411,52,15,18
-33.4625,150.0081,-33.5075,149.9764,33,15,18
-33.6958,150.0467,-33.6742,150.1575,123,15,18
-33.4817,150.2494,-33.5403,150.1811,30,15,18
-33.5903,150.1347,-33.6225,150.1656,41,15,18
-33.4789,150.1936,-33.5847,150.1656,69,15,18
-33.2453,150.0964,-33.1719,150.1483,90,15,18
-31.0128,151.8719,-30.9156,151.9367,172,15,18
-31.4797,151.2517,-31.4342,151.1492,131,15,18
-31.1497,151.3867,-31.1456,151.3072,94,15,18
-31.855,151.4606,-31.8378,151.3406,151,15,18
-31.3986,151.4572,-31.4111,151.3533,71,15,18
-31.4633,151.2989,-31.5139,151.3036,102,15,18
-31.8794,151.7178,-31.9483,151.7383,57,15,18
-31.4619,151.855,-31.5044,151.9147,67,15,18
-31.8811,151.3706,-31.9286,151.2525,110,15,18
-31.2414,151.4292,-31.2411,151.3581,45,15,18
-31.1211,151.4078,-31.1197,151.2911,85,15,18
-31.795,151.2272,-31.8978,151.1911,107,15,18
-31.5542,151.7414,-31.66,151.7614,133,15,18
-31.0203,151.8483,-30.9464,151.9486,122,15,18
-31.4983,151.1967,-31.4964,151.095,77,15,18
-31.8125,151.7383,-31.7681,151.8553,118,15,18
-31.2336,151.2283,-31.2308,151.1422,54,15,18
-31.3981,151.4264,-31.3683,151.33,114,15,18
-31.5097,151.4292,-31.6558,151.4258,127,15,18
-31.575,151.9811,-31.6528,152.0625,70,15,18
-31.5375,151.7825,-31.5908,151.8744,112,15,18
-31.3103,151.885,-31.4533,151.8972,131,15,18
-31.8675,151.7606,-31.835,151.8758,96,15,18
-31.7786,151.1839,-31.7772,151.0725,56,15,18
-31.7211,151.3958,-31.6636,151.4319,74,15,18
-31.8331,151.4667,-31.885,151.6508,189,15,18
-31.8661,151.94,-31.9161,152.0322,39,15,18
-31.6011,151.7872,-31.7075,151.7981,118,15,18
-31.0222,151.245,-31.0439,151.1794,46,15,18
-31.345,151.6967,-31.4553,151.7678,154,15,18
-31.7908,151.1778,-31.8125,151.0564,78,15,18
-31.5069,151.7403,-31.5725,151.8675,125,15,18
-31.4719,151.2039,-31.4042,151.1014,76,15,18
-31.4708,151.2486,-31.3956,151.1994,120,15,18
-31.5461,151.6986,-31.6408,151.7586,153,15,18
-31.8739,151.3992,-31.8194,151.2972,141,15,18
-31.5567,151.1664,-31.7044,151.0983,119,15,18
-31.1575,151.38,-31.1492,151.3358,66,15,18
-31.8931,151.7183,-32.0139,151.7981,78,15,18
-31.3225,151.7533,-31.4536,151.7914,151,15,18
-31.33,151.3769,-31.3461,151.2536,131,15,18
-31.7231,151.9231,-31.8008,151.9447,69,15,18
-31.7517,151.4714,-31.6608,151.5339,141,15,18
-31.4869,151.7444,-31.4986,151.8603,93,15,18
-31.8083,151.5133,-31.7453,151.6453,138,15,18
-31.7975,151.4828,-31.7353,151.5536,140,15,18
-31.68,151.2631,-31.6758,151.4169,176,15,18
-31.2017,151.3742,-31.2161,151.3292,60,15,18
-31.4061,151.4278,-31.3619,151.2819,112,15,18
-31.3125,151.9742,-31.4186,151.9997,166,15,18
-31.5406,151.75,-31.5967,151.8828,129,15,18
-31.4761,151.4208,-31.575,151.3489,153,15,18
-31.0239,151.8158,-30.9581,151.9108,157,15,18
-31.8403,151.1447,-31.8647,151.0797,67,15,18
-31.5108,151.2317,-31.5906,151.2928,138,15,18
-31.4714,151.2831,-31.5775,151.3061,145,15,18
-31.5556,151.7836,-31.6333,151.9383,92,15,18
-31.4181,151.5736,-31.4539,151.6536,52,15,18
-31.82,151.4919,-31.8172,151.6531,176,15,18
-31.4347,151.7211,-31.4914,151.8128,111,15,18
-31.1792,151.8728,-31.1856,151.9478,66,15,18
-19.8781,143.7189,-19.935,143.7547,19,15,18
-19.7242,143.5422,-19.7025,143.5133,23,15,18
-19.8331,143.565,-19.8922,143.5467,12,15,18
-19.9114,143.6956,-19.9678,143.6775,21,15,18
-23.5603,134.5922,-23.5944,134.5833,10,15,18
-22.2469,149.3258,-22.3186,149.3708,37,15,18
-22.0619,149.37,-22.0372,149.4717,47,15,18
-22.4631,149.3503,-22.4092,149.3847,70,15,18
-22.5992,149.3697,-22.6525,149.3356,47,15,18
-22.7219,149.4406,-22.7153,149.5306,18,15,18
-22.5772,149.3131,-22.56,149.2678,29,15,18
-22.3844,149.3128,-22.3742,149.4036,47,15,18
-22.4061,149.3506,-22.3683,149.4411,38,15,18
-22.4808,149.3722,-22.4517,149.4794,50,15,18
-22.2178,149.3614,-22.2239,149.4094,63,15,18
-22.6003,149.3861,-22.6144,149.4886,61,15,18
-22.3264,149.2475,-22.3131,149.19,29,15,18
-22.5444,149.3561,-22.5256,149.4444,62,15,18
-22.5617,149.395,-22.5347,149.4983,45,15,18
-22.4772,149.3769,-22.4761,149.4947,44,15,18
-41.7183,148.1622,-41.7586,148.2656,107,15,18
-41.4008,148.0142,-41.4133,148.1386,71,15,18
-41.9017,148.1897,-41.9217,148.2522,35,15,18
-41.6794,148.1039,-41.6864,148.2789,104,15,18
-41.6847,148.0658,-41.605,148.0394,98,15,18
-41.6608,148.0606,-41.5972,148.0569,85,15,18
-41.6536,148.0922,-41.5956,148.1756,47,15,18
-41.6989,148.1525,-41.7008,148.2839,81,15,18
-26.4697,152.4336,-26.4397,152.5217,48,15,18
-26.8308,152.5311,-26.8769,152.5411,42,15,18
-26.0139,152.1806,-26.0661,152.2161,30,15,18
-26.4667,152.5808,-26.4578,152.6639,31,15,18
-26.9536,152.1911,-26.9933,152.2433,22,15,18
-26.71,152.3456,-26.7578,152.3775,36,15,18
-26.5764,152.3936,-26.5758,152.3094,18,15,18
-26.7756,152.7992,-26.8422,152.8353,36,15,18
-26.8172,152.3994,-26.8869,152.3739,34,15,18
-26.8689,152.2075,-26.8983,152.2647,26,15,18
-26.6828,152.7442,-26.6233,152.7128,47,15,18
-26.2283,152.3144,-26.1981,152.4011,61,15,18
-26.8342,152.1192,-26.8092,152.0694,22,15,18
-26.8319,152.7064,-26.9228,152.6758,59,15,18
-26.4478,152.3525,-26.4044,152.3314,33,15,18
-26.4903,152.4228,-26.4425,152.4686,48,15,18
-26.4136,152.4656,-26.3553,152.5281,50,15,18
-26.6814,152.1408,-26.7156,152.2019,26,15,18
-26.6281,152.4153,-26.6886,152.4086,43,15,18
-26.8147,152.3022,-26.8719,152.2964,25,15,18
-26.8022,152.6667,-26.7803,152.7072,64,15,18
-26.4122,152.4703,-26.4086,152.5756,54,15,18
-26.2647,152.2461,-26.2061,152.2181,34,15,18
-26.9989,152.4831,-27.0561,152.4422,22,15,18
